property_id,municipality,state,culture,area_ha,obs_date,ndvi_mean,ndvi_std,evi_mean,cloud_cover_pct,satellite
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-01-01,0.605,0.079,0.501,3.0,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-01-31,0.836,0.054,0.742,24.6,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-03-02,0.711,0.039,0.625,4.5,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-04-01,0.771,0.059,0.651,1.1,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-05-01,0.88,0.078,0.738,4.2,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-05-31,0.619,0.093,0.505,4.4,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-06-30,0.695,0.057,0.601,0.9,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-07-30,0.746,0.048,0.648,5.3,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-08-29,0.718,0.045,0.615,2.6,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-09-28,0.735,0.063,0.66,6.6,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-10-28,0.764,0.032,0.653,7.5,Sentinel-2
PR-0022,Palotina,PR,cana-de-açúcar,1382.1,2023-11-27,0.648,0.043,0.538,0.2,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-01-01,0.872,0.062,0.74,1.2,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-01-31,0.605,0.057,0.523,11.0,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-03-02,0.675,0.08,0.577,10.2,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-04-01,0.739,0.064,0.617,0.7,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-05-01,0.631,0.064,0.527,2.5,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-05-31,0.459,0.048,0.38,4.7,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-06-30,0.543,0.093,0.489,2.7,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-07-30,0.646,0.05,0.542,8.8,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-08-29,0.676,0.066,0.586,2.9,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-09-28,0.642,0.063,0.569,2.4,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-10-28,0.644,0.062,0.56,3.8,Sentinel-2
PR-0023,Umuarama,PR,trigo,2768.5,2023-11-27,0.582,0.053,0.483,14.3,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-01-01,0.618,0.069,0.553,4.5,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-01-31,0.761,0.036,0.678,2.7,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-03-02,0.505,0.089,0.462,4.9,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-04-01,0.934,0.053,0.795,4.6,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-05-01,0.724,0.073,0.623,16.4,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-05-31,0.664,0.06,0.563,12.1,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-06-30,0.766,0.073,0.653,12.0,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-07-30,0.627,0.03,0.586,8.3,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-08-29,0.668,0.067,0.581,1.3,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-09-28,0.782,0.06,0.672,24.2,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-10-28,0.643,0.044,0.535,9.1,Sentinel-2
PR-0024,Campo Mourão,PR,soja,1221.4,2023-11-27,0.669,0.081,0.562,34.5,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-01-01,0.498,0.065,0.441,3.5,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-01-31,0.509,0.08,0.453,0.3,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-03-02,0.589,0.072,0.478,0.8,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-04-01,0.411,0.044,0.347,6.9,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-05-01,0.743,0.051,0.689,6.8,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-05-31,0.631,0.07,0.575,5.6,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-06-30,0.686,0.054,0.611,32.3,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-07-30,0.376,0.085,0.341,0.3,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-08-29,0.481,0.01,0.391,3.6,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-09-28,0.627,0.077,0.536,11.9,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-10-28,0.634,0.054,0.54,3.2,Sentinel-2
PR-0025,Campo Mourão,PR,trigo,495.3,2023-11-27,0.577,0.042,0.495,2.3,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-01-01,0.292,0.022,0.243,8.7,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-01-31,0.593,0.082,0.539,0.7,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-03-02,0.269,0.05,0.229,9.7,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-04-01,0.485,0.125,0.4,19.5,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-05-01,0.499,0.077,0.43,3.0,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-05-31,0.349,0.077,0.298,11.6,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-06-30,0.547,0.146,0.486,12.4,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-07-30,0.433,0.035,0.376,10.7,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-08-29,0.176,0.055,0.173,7.3,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-09-28,0.313,0.067,0.283,9.4,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-10-28,0.247,0.03,0.213,3.6,Sentinel-2
PR-0026,Guarapuava,PR,milho,1033.4,2023-11-27,0.395,0.05,0.292,7.5,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-01-01,0.885,0.052,0.781,9.1,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-01-31,0.635,0.041,0.543,11.7,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-03-02,0.705,0.037,0.603,1.8,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-04-01,0.715,0.028,0.597,0.4,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-05-01,0.485,0.062,0.451,5.8,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-05-31,0.524,0.066,0.462,1.4,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-06-30,0.463,0.068,0.407,19.3,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-07-30,0.554,0.077,0.444,21.3,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-08-29,0.496,0.07,0.418,0.7,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-09-28,0.764,0.063,0.682,0.8,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-10-28,0.656,0.042,0.574,19.9,Sentinel-2
PR-0027,Maringá,PR,milho,1625.3,2023-11-27,0.707,0.023,0.621,11.4,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-01-01,0.812,0.062,0.735,7.5,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-01-31,0.922,0.029,0.819,2.2,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-03-02,0.798,0.07,0.676,0.5,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-04-01,0.654,0.072,0.549,6.1,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-05-01,0.59,0.041,0.51,0.0,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-05-31,0.597,0.044,0.54,1.7,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-06-30,0.616,0.039,0.504,6.3,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-07-30,0.841,0.065,0.709,0.2,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-08-29,0.689,0.056,0.585,11.0,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-09-28,0.807,0.055,0.708,2.2,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-10-28,0.727,0.052,0.603,1.1,Sentinel-2
PR-0028,Maringá,PR,cana-de-açúcar,1865.3,2023-11-27,0.676,0.049,0.602,8.2,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-01-01,0.894,0.073,0.761,0.4,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-01-31,0.77,0.062,0.675,21.7,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-03-02,0.481,0.054,0.403,11.2,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-04-01,0.732,0.067,0.654,12.1,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-05-01,0.724,0.047,0.643,17.6,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-05-31,0.731,0.058,0.593,3.9,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-06-30,0.774,0.056,0.628,5.9,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-07-30,0.673,0.07,0.555,0.7,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-08-29,0.536,0.038,0.45,0.7,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-09-28,0.728,0.051,0.619,7.4,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-10-28,0.627,0.074,0.542,16.3,Sentinel-2
PR-0029,Maringá,PR,cana-de-açúcar,1913.6,2023-11-27,0.771,0.017,0.728,2.6,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-01-01,0.453,0.087,0.373,1.2,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-01-31,0.347,0.033,0.28,0.3,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-03-02,0.728,0.074,0.621,6.7,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-04-01,0.643,0.036,0.541,23.8,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-05-01,0.372,0.084,0.302,4.1,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-05-31,0.435,0.051,0.366,1.0,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-06-30,0.479,0.037,0.398,2.4,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-07-30,0.574,0.059,0.521,44.9,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-08-29,0.441,0.103,0.373,15.3,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-09-28,0.573,0.019,0.511,4.7,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-10-28,0.699,0.076,0.618,3.4,Sentinel-2
PR-0030,Cascavel,PR,soja,2030.0,2023-11-27,0.498,0.083,0.443,17.8,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-01-01,0.486,0.117,0.427,5.5,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-01-31,0.345,0.043,0.32,5.0,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-03-02,0.493,0.059,0.434,4.1,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-04-01,0.401,0.055,0.326,4.2,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-05-01,0.218,0.074,0.202,0.6,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-05-31,0.424,0.036,0.374,1.1,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-06-30,0.422,0.038,0.338,1.1,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-07-30,0.243,0.02,0.21,14.2,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-08-29,0.248,0.058,0.241,2.0,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-09-28,0.669,0.083,0.574,2.7,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-10-28,0.5,0.066,0.45,7.8,Sentinel-2
PR-0031,Marechal Cândido Rondon,PR,milho,2391.4,2023-11-27,0.404,0.053,0.346,8.2,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-01-01,0.317,0.033,0.29,14.0,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-01-31,0.21,0.066,0.184,8.2,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-03-02,0.183,0.047,0.161,8.2,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-04-01,0.216,0.032,0.188,2.7,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-05-01,0.414,0.054,0.37,2.8,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-05-31,0.084,0.066,0.076,4.6,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-06-30,0.183,0.061,0.145,10.1,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-07-30,0.2,0.056,0.135,29.6,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-08-29,0.355,0.074,0.293,5.0,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-09-28,0.307,0.058,0.282,0.8,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-10-28,0.318,0.079,0.265,16.0,Sentinel-2
PR-0032,Guarapuava,PR,algodão,504.9,2023-11-27,0.285,0.07,0.263,6.9,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-01-01,0.665,0.059,0.595,0.8,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-01-31,0.433,0.043,0.39,2.2,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-03-02,0.497,0.057,0.427,14.8,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-04-01,0.689,0.052,0.585,0.1,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-05-01,0.5,0.067,0.433,4.1,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-05-31,0.564,0.066,0.493,6.6,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-06-30,0.386,0.073,0.319,6.4,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-07-30,0.536,0.073,0.441,7.6,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-08-29,0.487,0.067,0.383,6.5,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-09-28,0.782,0.053,0.689,7.4,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-10-28,0.502,0.063,0.467,13.0,Sentinel-2
PR-0033,Campo Mourão,PR,milho,2301.2,2023-11-27,0.576,0.049,0.5,17.9,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-01-01,0.826,0.112,0.717,3.3,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-01-31,0.557,0.072,0.463,9.9,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-03-02,0.588,0.095,0.491,31.3,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-04-01,0.771,0.029,0.653,10.3,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-05-01,0.56,0.056,0.436,12.2,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-05-31,0.616,0.064,0.51,10.2,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-06-30,0.512,0.054,0.426,14.7,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-07-30,0.459,0.078,0.424,0.3,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-08-29,0.62,0.057,0.557,1.3,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-09-28,0.661,0.052,0.556,11.9,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-10-28,0.846,0.041,0.735,1.2,Sentinel-2
PR-0034,Marechal Cândido Rondon,PR,trigo,2797.5,2023-11-27,0.611,0.065,0.548,8.7,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-01-01,0.642,0.066,0.53,16.2,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-01-31,0.711,0.045,0.586,2.5,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-03-02,0.525,0.065,0.454,22.7,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-04-01,0.825,0.094,0.714,9.8,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-05-01,0.632,0.038,0.524,21.8,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-05-31,0.685,0.057,0.579,6.8,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-06-30,0.486,0.049,0.408,11.9,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-07-30,0.721,0.064,0.632,24.9,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-08-29,0.85,0.082,0.721,1.9,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-09-28,0.626,0.067,0.531,6.6,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-10-28,0.744,0.07,0.647,0.4,Sentinel-2
PR-0035,Ponta Grossa,PR,cana-de-açúcar,975.6,2023-11-27,0.684,0.072,0.587,2.1,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-01-01,0.725,0.08,0.656,21.2,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-01-31,0.604,0.021,0.551,16.9,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-03-02,0.541,0.062,0.487,8.3,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-04-01,0.582,0.067,0.502,6.8,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-05-01,0.379,0.053,0.371,1.5,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-05-31,0.443,0.069,0.377,20.2,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-06-30,0.611,0.06,0.484,26.2,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-07-30,0.526,0.097,0.439,0.1,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-08-29,0.481,0.056,0.435,36.2,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-09-28,0.592,0.038,0.509,22.3,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-10-28,0.66,0.042,0.578,1.4,Sentinel-2
PR-0036,Toledo,PR,cana-de-açúcar,1024.4,2023-11-27,0.641,0.045,0.562,1.6,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-01-01,0.748,0.095,0.68,5.8,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-01-31,0.526,0.085,0.473,1.6,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-03-02,0.712,0.074,0.619,2.1,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-04-01,0.736,0.061,0.59,2.9,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-05-01,0.567,0.057,0.476,0.5,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-05-31,0.431,0.073,0.387,4.2,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-06-30,0.336,0.059,0.288,1.0,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-07-30,0.479,0.074,0.408,7.6,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-08-29,0.581,0.071,0.525,7.4,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-09-28,0.8,0.038,0.709,5.1,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-10-28,0.492,0.053,0.431,11.2,Sentinel-2
PR-0037,Campo Mourão,PR,trigo,1725.0,2023-11-27,0.731,0.066,0.63,4.7,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-01-01,0.837,0.07,0.702,1.3,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-01-31,0.716,0.049,0.644,1.0,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-03-02,0.757,0.085,0.678,13.2,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-04-01,0.785,0.037,0.69,4.9,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-05-01,0.744,0.068,0.659,4.0,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-05-31,0.49,0.073,0.396,6.9,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-06-30,0.728,0.065,0.693,21.8,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-07-30,0.765,0.102,0.685,0.3,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-08-29,0.496,0.079,0.437,8.3,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-09-28,0.445,0.01,0.417,3.9,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-10-28,0.869,0.028,0.734,8.7,Sentinel-2
PR-0038,Campo Mourão,PR,soja,2755.9,2023-11-27,0.827,0.032,0.712,3.4,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-01-01,0.587,0.046,0.515,2.8,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-01-31,0.601,0.048,0.5,6.1,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-03-02,0.644,0.046,0.551,22.2,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-04-01,0.686,0.058,0.587,13.3,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-05-01,0.326,0.077,0.287,1.8,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-05-31,0.505,0.064,0.442,7.3,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-06-30,0.508,0.054,0.441,2.1,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-07-30,0.388,0.068,0.377,0.5,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-08-29,0.413,0.06,0.372,3.1,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-09-28,0.407,0.036,0.337,3.1,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-10-28,0.577,0.071,0.494,2.9,Sentinel-2
PR-0039,Marechal Cândido Rondon,PR,algodão,1209.5,2023-11-27,0.522,0.105,0.473,16.9,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-01-01,0.95,0.052,0.81,3.1,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-01-31,0.611,0.05,0.537,3.8,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-03-02,0.753,0.037,0.665,9.8,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-04-01,0.688,0.075,0.557,6.6,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-05-01,0.783,0.055,0.691,1.8,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-05-31,0.72,0.033,0.59,15.0,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-06-30,0.791,0.078,0.694,9.0,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-07-30,0.736,0.028,0.616,1.7,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-08-29,0.681,0.028,0.571,16.3,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-09-28,0.713,0.035,0.664,0.1,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-10-28,0.95,0.04,0.85,5.2,Sentinel-2
PR-0040,Marechal Cândido Rondon,PR,cana-de-açúcar,1689.8,2023-11-27,0.95,0.061,0.85,1.8,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-01-01,0.482,0.077,0.41,5.8,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-01-31,0.678,0.051,0.59,31.8,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-03-02,0.356,0.067,0.326,4.3,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-04-01,0.536,0.047,0.461,1.3,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-05-01,0.499,0.107,0.416,1.3,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-05-31,0.456,0.051,0.413,14.3,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-06-30,0.33,0.06,0.281,13.8,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-07-30,0.428,0.088,0.366,5.4,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-08-29,0.634,0.091,0.567,5.4,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-09-28,0.781,0.082,0.667,8.2,Sentinel-2
PR-0041,Palotina,PR,algodão,998.8,2023-10-28,0.632,0.062,0.577,8.8,Sentinel-2
